Deeply Under Construction.

row     status      agegrp      cond        duration
----------------------------------------------------
 89636  recovered   age60_79    42|67      
 89645  recovered   age60_79    69|91      
 89648  recovered   age60_79    48|77|88   
 89650  recovered   age60_79    52|66      
 89657  recovered   age60_79    55|72      
 89669  recovered   age60_79    58|85      
 89671  recovered   age60_79    45|76      
 89673  recovered   age60_79    55|67      
 89675  recovered   age60_79    36|91      
 89676  recovered   age60_79    54|71      
 89678  recovered   age60_79    68|103     
 89683  recovered   age60_79    54|71      
 89694  recovered   age60_79    68|78      
 89695  recovered   age60_79    68|87      
 89697  recovered   age60_79    49|62      
 89700  recovered   age60_79    63|96      
 89706  recovered   age60_79    56|67      
 89708  recovered   age60_79    47|105     
 89711  recovered   age60_79    45|65      
 89718  recovered   age60_79    55|69      
 89720  recovered   age60_79    63|78      
 89725  recovered   age60_79    62|83      
 89727  recovered   age60_79    49|70      
 89734  recovered   age60_79    52|68      
 89735  recovered   age60_79    53|101     
 89738  recovered   age60_79    52|70|99   
 89744  recovered   age60_79    56|83      
 89748  recovered   age60_79    56|79      
 89752  recovered   age60_79    56|91      
 89753  recovered   age60_79    51|66      
 89761  recovered   age60_79    60|77|92   
 89772  recovered   age60_79    40|56      
 89779  recovered   age60_79    46|96      
 89792  recovered   age60_79    59|107     
 89795  recovered   age60_79    66|76      
 89797  recovered   age60_79    46|67      
 89803  recovered   age60_79    51|67      
 89809  recovered   age60_79    60|81      
 89811  recovered   age60_79    50|64      
 89812  recovered   age60_79    61|73      
 89815  recovered   age60_79    56|77      
 89816  recovered   age60_79    51|66      
 89819  recovered   age60_79    29|67      
 89822  recovered   age60_79    52|69|103  
 89827  recovered   age60_79    63|121     
 89832  recovered   age60_79    60|81      
 89853  recovered   age60_79    55|67      
 89857  recovered   age60_79    53|75      
 89858  recovered   age60_79    63|110     
 89860  recovered   age60_79    60|80      
 89861  recovered   age60_79    52|69      
 89864  recovered   age60_79    65|74      
 89871  recovered   age60_79    50|74|91   
 89875  recovered   age60_79    43|64      
 89876  recovered   age60_79    59|90      
 89877  recovered   age60_79    57|92      
 89879  recovered   age60_79    46|63|78   
 89881  recovered   age60_79    48|69      
 89882  recovered   age60_79    48|76      
 89883  recovered   age60_79    52|70      
 89884  recovered   age60_79    40|66|78   
 89888  recovered   age60_79    54|67      
 89891  recovered   age60_79    55|88      
 89893  recovered   age60_79    60|91      
 89897  recovered   age60_79    56|74      
 89899  recovered   age60_79    46|71      
 89901  recovered   age60_79    53|85      
 89917  recovered   age60_79    46|88      
 89919  recovered   age60_79    34|70      
 89923  recovered   age60_79    54|85      
 89925  recovered   age60_79    55|70      
 89926  recovered   age60_79    66|86      
 89928  recovered   age60_79    39|77      
 89932  recovered   age60_79    62|93      
 89934  recovered   age60_79    47|66|73   
 89935  recovered   age60_79    35|62      
 89942  recovered   age60_79    45|68      
 89944  recovered   age60_79    61|71      
 89950  recovered   age60_79    42|56      
 89951  recovered   age60_79    57|73|88   
 89954  recovered   age60_79    66|78      
 89976  recovered   age60_79    52|71      
 89982  recovered   age60_79    53|73      
 89984  recovered   age60_79    68|78      
 89990  recovered   age60_79    47|67      
 89994  recovered   age60_79    56|74      
 89998  recovered   age60_79    53|72      
 90003  recovered   age60_79    60|72      
 90005  recovered   age60_79    51|71      
 90006  recovered   age60_79    61|110     
 90008  recovered   age60_79    57|90      
 90009  recovered   age60_79    56|76      
 90010  recovered   age60_79    56|77|114  
 90019  recovered   age60_79    40|59      
 90022  recovered   age60_79    54|81      
 90025  recovered   age60_79    42|53|84   
 90026  recovered   age60_79    61|80      
 90030  recovered   age60_79    39|72      
 90034  recovered   age60_79    53|74      
 90036  recovered   age60_79    58|87      
 90039  recovered   age60_79    48|104     
 90045  recovered   age60_79    52|64      
 90062  recovered   age60_79    38|63|79   
 90063  recovered   age60_79    56|100     
 90064  recovered   age60_79    60|80      
 90070  recovered   age60_79    59|71      
 90073  recovered   age60_79    69|86      
 90079  recovered   age60_79    47|65      
 90090  recovered   age60_79    56|79      
 90095  recovered   age60_79    47|60|80   
 90096  recovered   age60_79    54|65      
 90104  recovered   age60_79    77|93      
 90105  recovered   age60_79    54|70      
 90110  recovered   age60_79    52|67      
 90113  recovered   age60_79    71|90      
 90115  recovered   age60_79    58|76      
 90117  recovered   age60_79    57|79      
 90119  recovered   age60_79    53|74      
 90120  recovered   age60_79    48|66      
 90122  recovered   age60_79    49|71      
 90125  recovered   age60_79    47|90      
 90127  recovered   age60_79    63|74      
 90128  recovered   age60_79    53|83      
 90130  recovered   age60_79    66|85      
 90133  recovered   age60_79    56|80      
 90135  recovered   age60_79    58|76      
 90150  recovered   age60_79    51|63|81   
 90151  recovered   age60_79    52|68      
 90154  recovered   age60_79    50|76      
 90157  recovered   age60_79    55|87      
 90161  recovered   age60_79    40|64|78   
 90166  recovered   age60_79    47|57      
 90179  recovered   age60_79    65|75      
 90180  recovered   age60_79    53|76      
 90181  recovered   age60_79    53|91      
 90186  recovered   age60_79    69|81      
 90191  recovered   age60_79    51|77      
 90195  recovered   age60_79    34|53      
 90201  recovered   age60_79    63|95      
 90212  recovered   age60_79    31|54|70   
 90219  recovered   age60_79    39|72      
 90221  recovered   age60_79    58|68      
 90222  recovered   age60_79    59|92      
 90227  recovered   age60_79    59|74      
 90229  recovered   age60_79    65|81      
 90235  recovered   age60_79    50|84|98   
 90236  recovered   age60_79    56|73      
 90240  recovered   age60_79    55|70|108  
 90242  recovered   age60_79    39|55      
 90244  recovered   age60_79    47|67      
 90245  recovered   age60_79    36|66      
 90248  recovered   age60_79    39|74      
 90251  recovered   age60_79    52|71      
 90252  recovered   age60_79    49|75      
 90254  recovered   age60_79    60|70      
 90255  recovered   age60_79    53|69|84   
 90257  recovered   age60_79    45|62      
 90258  recovered   age60_79    48|67      
 90266  recovered   age60_79    41|69      
 90271  recovered   age60_79    51|86      
 90272  recovered   age60_79    48|60      
 90274  recovered   age60_79    37|84      
 90279  recovered   age60_79    44|70      
 90284  recovered   age60_79    58|85      
 90286  recovered   age60_79    49|112     
 90288  recovered   age60_79    49|66      
 90292  recovered   age60_79    68|95      
 90294  recovered   age60_79    55|71      
 90295  recovered   age60_79    58|74      
 90299  recovered   age60_79    51|73      
 90303  recovered   age60_79    43|63|76|90
 90311  recovered   age60_79    51|73      
 90315  recovered   age60_79    55|81      
 90319  recovered   age60_79    55|72      
 90325  recovered   age60_79    48|94      
 90328  recovered   age60_79    61|72      
 90340  recovered   age60_79    58|82      
 90341  recovered   age60_79    57|74      
 90345  recovered   age60_79    54|70      
 90354  recovered   age60_79    53|67|81   
 90360  recovered   age60_79    43|58      
 90363  recovered   age60_79    52|69      
 90367  recovered   age60_79    58|87      
 90369  recovered   age60_79    58|90      
 90371  recovered   age60_79    56|73      
 90377  recovered   age60_79    56|84      
 90378  recovered   age60_79    46|75      
 90379  recovered   age60_79    54|72      
 90382  recovered   age60_79    47|76|89   
 90390  recovered   age60_79    57|70      
 90404  recovered   age60_79    42|89      
 90411  recovered   age60_79    68|88      
 90415  recovered   age60_79    48|89      
 90419  recovered   age60_79    51|87      
 90420  recovered   age60_79    50|62|82   
 90423  recovered   age60_79    56|82      
 90428  recovered   age60_79    58|73      
 90430  recovered   age60_79    44|61      
 90432  recovered   age60_79    57|82      
 90439  recovered   age60_79    52|81      
 90440  recovered   age60_79    59|93      
 90446  recovered   age60_79    40|61|82   
 90447  recovered   age60_79    56|108     
 90451  recovered   age60_79    49|62      
 90465  recovered   age60_79    61|84      
 90469  recovered   age60_79    56|72      
 90473  recovered   age60_79    40|58      
 90477  recovered   age60_79    59|78      
 90479  recovered   age60_79    43|54      
 90480  recovered   age60_79    59|73      
 90483  recovered   age60_79    69|87      
 90487  recovered   age60_79    73|89      
 90489  recovered   age60_79    54|68      
 90491  recovered   age60_79    61|80      
 90493  recovered   age60_79    42|72      
 90500  recovered   age60_79    57|72      
 90506  recovered   age60_79    61|98      
 90511  recovered   age60_79    59|80      
 90513  recovered   age60_79    67|89      
 90517  recovered   age60_79    60|81      
 90519  recovered   age60_79    40|64      
 90527  recovered   age60_79    53|73|94   
 90528  recovered   age60_79    58|97      
 90530  recovered   age60_79    56|86      
 90531  recovered   age60_79    53|82      
 90532  recovered   age60_79    62|74      
 90537  recovered   age60_79    48|65      
 90539  recovered   age60_79    77|87      
 90541  recovered   age60_79    54|76      
 90543  recovered   age60_79    48|75      
 90549  recovered   age60_79    52|71      
 90552  recovered   age60_79    56|72      
 90553  recovered   age60_79    43|64      
 90566  recovered   age60_79    60|100     
 90568  recovered   age60_79    55|73      
 90571  recovered   age60_79    36|73      
 90578  recovered   age60_79    41|138     
 90581  recovered   age60_79    54|99      
 90587  recovered   age60_79    47|81      
 90589  recovered   age60_79    42|76      
 90590  recovered   age60_79    52|71      
 90595  recovered   age60_79    50|74      
 90596  recovered   age60_79    64|76      
 90597  recovered   age60_79    56|75|93   
 90599  recovered   age60_79    43|59      
 90601  recovered   age60_79    47|85      
 90602  recovered   age60_79    55|72      
 90609  recovered   age60_79    58|80      
 90611  recovered   age60_79    50|65      
 90614  recovered   age60_79    54|69      
 90615  recovered   age60_79    58|92      
 90617  recovered   age60_79    98|110     
 90619  recovered   age60_79    66|77      
 90623  recovered   age60_79    58|75      
 90625  recovered   age60_79    55|73      
 90629  recovered   age60_79    59|99      
 90639  recovered   age60_79    54|75      
